Processing text...
Entities:
('1976:661', 'nmod', 'lagen')
('normalnivån', 'nmod', 'sjukpenning')
('november', 'nmod', 'fondförvaltare')
('november', 'nsubj:pass', 'avses')
('näringsverksamheten', 'nmod', 'inkomsten')
('näringsverksamheten', 'nmod', 'underskott')
('näringsverksamheten', 'nsubj:pass', 'påbörjades')
('näringsverksamhet', 'nmod', 'inkomst')
('näringsverksamhet', 'nmod', 'intäkt')
('näringsverksamhet', 'nmod', 'underskott')
('näringsverksamhet', 'nmod', 'underskottet')
('näringsverksamhet', 'nmod', 'utgift')
('näringsverksamhet', 'nmod', 'överskott')
('näringsverksamhet', 'nsubj', 'bedriver')
('närstående', 'nmod', 'vård')
('närstående', 'nsubj', 'finns')
('närståendepenning', 'nmod', 'ansökan')
('närståendepenning', 'nmod', 'beräkning')
('närståendepenning', 'nmod', 'bestämmelser')
('närståendepenning', 'nmod', 'dag')
('närståendepenning', 'nmod', 'rätten')
('närståendepenning', 'nsubj:pass', 'arbetstidsberäknas')
('närståendepenning', 'nsubj:pass', 'kalenderdagsberäknas')
('närståendepenning', 'nsubj:pass', 'lämnas')
('närståendevård', 'nmod', 'ledighet')
('oavbruten', 'nmod', 'följd')
('oförmögen', 'nsubj:pass', 'räknas')
('ogifta', 'nmod', 'basnivån')
('oktober', 'nmod', 'utgången')
('olycksfall', 'nmod', 'försäkring')
('olycksfall', 'nmod', 'skada')
('olycksfall', 'nsubj:pass', 'räknas')
('ombudet', 'nmod', 'bestämmelserna')
('ombudet', 'nmod', 'förvaltningsdomstol')
('ombudet', 'nsubj', 'begära')
('ombudet', 'nsubj', 'föra')
('ombudet', 'nsubj', 'part')
('ombudet', 'nsubj', 'uppdra')
('ombudet', 'nsubj', 'överklaga')
('ombudet', 'nsubj', 'överklagar')
('ombudet', 'nsubj', 'överklagat')
('omfattningen', 'nsubj:pass', 'beräknas')
('omfattning', 'nmod', 'behov')
('omfattning', 'nmod', 'förälder')
('omfattning', 'nmod', 'föräldern')
('omfattning', 'nmod', 'kapitel')
('omgående', 'nmod', 'försäkringskassan')
('omprövning', 'nmod', 'begäran')
('omprövning', 'nmod', 'betalningsbeloppet')
('omprövning', 'nmod', 'delar')
('omprövning', 'nsubj:pass', 'begärts')
('omprövning', 'nsubj:pass', 'göras')
('omprövning', 'nsubj', 'avse')
('omprövning', 'nsubj', 'finns')
('omprövning', 'nsubj', 'kommit')
('omprövning', 'nsubj', 'ske')
('omprövningsbeslut', 'nsubj:pass', 'meddelas')
('omräkningen', 'nmod', 'året')
('omräkningen', 'nsubj:pass', 'göras')
('omräkning', 'nmod', 'anledning')
('omräkning', 'nmod', 'den')
('omräkning', 'nmod', 'skatteverket')
('omräkning', 'nsubj:pass', 'beaktas')
('omräkning', 'nsubj:pass', 'gjorts')
('omräkning', 'nsubj:pass', 'göras')
('omräkning', 'nsubj', 'finns')
('omräkning', 'nsubj', 'ske')
('omräkning', 'nsubj', 'skett')
('omställningslivränta', 'nmod', 'rätten')
('omställningslivränta', 'nsubj:pass', 'lämnas')
('omställningslivränta', 'nsubj', 'motsvarar')
('omställningspensionen', 'nmod', 'summan')
('omställningspension', 'nmod', 'avdrag')
('omställningspension', 'nmod', 'beräkning')
('omställningspension', 'nmod', 'beslut')
('omställningspension', 'nmod', 'bestämmelser')
('omställningspension', 'nmod', 'efterlevandepension')
('omställningspension', 'nmod', 'efterlevandestöd')
('omställningspension', 'nmod', 'garantipension')
('omställningspension', 'nmod', 'garantipensionen')
('omställningspension', 'nmod', 'rätt')
('omställningspension', 'nmod', 'rätten')
('omställningspension', 'nmod', 'samordning')
('omställningspension', 'nmod', 'summan')
('omställningspension', 'nmod', 'tillägg')
('omställningspension', 'nsubj:pass', 'likställs')
('omställningspension', 'nsubj:pass', 'lämnas')
('omställningspension', 'nsubj', 'motsvarar')
('omständigheter', 'nsubj', 'gör')
('omsättningstiden', 'nsubj:pass', 'avses')
('omvårdnaden', 'nmod', 'avbrott')
('omvårdnad', 'nmod', 'behov')
('omvårdnad', 'nmod', 'behovet')
('omvårdnadsbidraget', 'nmod', 'fördelning')
('omvårdnadsbidraget', 'nmod', 'fördelningen')
('omvårdnadsbidraget', 'nmod', 'rätten')
('omvårdnadsbidraget', 'nsubj:pass', 'lämnas')
('omvårdnadsbidrag', 'nmod', 'ansökan')
('omvårdnadsbidrag', 'nmod', 'barn')
('omvårdnadsbidrag', 'nmod', 'beräkning')
('omvårdnadsbidrag', 'nmod', 'rätt')
('omvårdnadsbidrag', 'nmod', 'rätten')
('omvårdnadsbidrag', 'nmod', 'ändring')
('omvårdnadsbidrag', 'nsubj:pass', 'betalas')
('omvårdnadsbidrag', 'nsubj:pass', 'beviljas')
('omvårdnadsbidrag', 'nsubj:pass', 'beviljats')
('omvårdnadsbidrag', 'nsubj:pass', 'lämnas')
('omvårdnadsbidrag', 'nsubj', 'motsvarar')
('ordinarie', 'nmod', 'vårdare')
('organet', 'nsubj:pass', 'regionerna')
('organisationer', 'nsubj', 'vidtar')
('organisation', 'nmod', 'anknytning')
('organisation', 'nmod', 'övning')
('oriktigheten', 'nsubj', 'betydelse')
('paragrafen', 'nsubj', 'gälla')
('paragraf', 'nmod', 'beräkningsreglerna')
('paragraf', 'nmod', 'bostadsbidrag')
('parter', 'nmod', 'avtal')
('parter', 'nmod', 'uppgiftsskyldighet')
('pensionen', 'nmod', 'andel')
('pensionen', 'nmod', 'avdrag')
('pensionen', 'nmod', 'beräkning')
('pensionen', 'nmod', 'beräkningen')
('pensionen', 'nmod', 'garantipension')
('pensionen', 'nmod', 'procent')
('pensionen', 'nmod', 'rätten')
('pensionen', 'nsubj:pass', 'beräknas')
('pensionen', 'nsubj:pass', 'beräknats')
('pensionen', 'nsubj:pass', 'bestämmas')
('pensionen', 'nsubj:pass', 'följsamhetsindexeras')
('pensionen', 'nsubj:pass', 'lämnas')
('pensionen', 'nsubj:pass', 'lämnats')
('pensionen', 'nsubj:pass', 'minskas')
('pensionen', 'nsubj:pass', 'minskats')
('pensionen', 'nsubj:pass', 'multipliceras')
('pensionen', 'nsubj:pass', 'räknas')
('pensionen', 'nsubj:pass', 'tas')
('pensionen', 'nsubj:pass', 'ökas')
('pensionen', 'nsubj', 'blir')
('pensionen', 'nsubj', 'börjar')
('pensionen', 'nsubj', 'får')
('pensionen', 'nsubj', 'uppgår')
('pensionerna', 'nsubj:pass', 'sättas')
('pensioner', 'nmod', 'försäkringen')
('pensioner', 'nmod', '§')
('pensioner', 'nsubj:pass', 'anses')
('pension', 'nmod', 'avdrag')
('pension', 'nmod', 'beslut')
('pension', 'nmod', 'beslutet')
('pension', 'nmod', 'del')
('pension', 'nmod', 'dödsfallet')
('pension', 'nmod', 'fjärdedel')
('pension', 'nmod', 'föreskrifter')
('pension', 'nmod', 'omställningspension')
('pension', 'nmod', 'procent')
('pension', 'nmod', 'riktålder')
('pension', 'nmod', 'riktåldern')
('pension', 'nmod', 'rätt')
('pension', 'nmod', 'sjukpenning')
('pension', 'nmod', 'stycket')
('pension', 'nmod', 'utbetalningar')
('pension', 'nmod', 'uttag')
('pension', 'nmod', 'uttaget')
('pension', 'nmod', '§')
('pension', 'nsubj:pass', 'begränsats')
('pension', 'nsubj:pass', 'betalats')
('pension', 'nsubj:pass', 'lämnas')
('pension', 'nsubj', 'börja')
('pension', 'nsubj', 'tillkommer')
('pensionsavgifter', 'nsubj', 'debiterade')
('pensionsavgift', 'nmod', 'avdrag')
('pensionsavgift', 'nmod', 'lagen')
('pensionsavgift', 'nmod', 'pensionsavgift')
('pensionsavgift', 'nsubj:pass', 'läggas')
('pensionsavgift', 'nsubj', 'betald')
('pensionsavgången', 'nmod', 'lönen')
('pensionsbehållningarna', 'nmod', 'summan')
('pensionsbehållningarna', 'nsubj:pass', 'bestäms')
('pensionsbehållningarna', 'nsubj:pass', 'minskats')
('pensionsbehållningar', 'nmod', 'fördelning')
('pensionsbehållningar', 'nmod', 'omräkning')
('pensionsbehållningar', 'nmod', 'summan')
('pensionsbehållningar', 'nsubj', 'avser')
('pensionsbehållningar', 'nsubj', 'ska')
('pensionsbehållningen', 'nmod', 'andel')
('pensionsbehållningen', 'nmod', 'beräkning')
('pensionsbehållningen', 'nmod', 'minskningen')
('pensionsbehållningen', 'nmod', 'omräkningen')
('pensionsbehållningen', 'nsubj:pass', 'avrundas')
('pensionsbehållningen', 'nsubj:pass', 'följsamhetsindexeras')
('pensionsbehållningen', 'nsubj:pass', 'minskas')
('pensionsbehållningen', 'nsubj:pass', 'multipliceras')
('pensionsbehållningen', 'nsubj:pass', 'räknas')
('pensionsbehållningen', 'nsubj:pass', 'ökats')
('pensionsbehållningen', 'nsubj', 'motsvara')
('pensionsbehållning', 'nmod', 'beräkning')
('pensionsbehållning', 'nmod', 'beräkningen')
('pensionsbehållning', 'nmod', 'kvoten')
('pensionsbehållning', 'nmod', 'omräkning')
('pensionsbehållning', 'nmod', 'pension')
('pensionsbehållning', 'nmod', 'summan')
('pensionsbehållning', 'nsubj:pass', 'avses')
('pensionsbehållning', 'nsubj:pass', 'beräknas')
('pensionsbehållning', 'nsubj:pass', 'fördelas')
('pensionsbehållning', 'nsubj:pass', 'läggas')
('pensionsbehållning', 'nsubj:pass', 'ökas')
('pensionsbehållning', 'nsubj', 'försäkrade')
('pensionsbehållning', 'nsubj', 'inträffar')
('pensionsbehållning', 'nsubj', 'summan')
('pensionsbeloppen', 'nsubj', 'höga')
('pensionsbelopp', 'nmod', 'utbetalningar')
('pensionsberättigade', 'nsubj', 'får')
('pensionsberättigade', 'nsubj', 'vistas')
('pensionsberättigad', 'nsubj', 'vistas')
('pensionsfall', 'nsubj', 'förelegat')
('pensionsfonder', 'nmod', 'lagen')
('pensionsförmån', 'nmod', 'fjärdedel')
('pensionsgrundande', 'nmod', 'livräntan')
('pensionsgrundande', 'nsubj', 'finns')
('pensionsgrundande', 'nsubj', 'förmåner')
('pensionsmyndigheten', 'nmod', 'anmälan')
('pensionsmyndigheten', 'nmod', 'behandling')
('pensionsmyndigheten', 'nmod', 'beslut')
('pensionsmyndigheten', 'nmod', 'det')
('pensionsmyndigheten', 'nmod', 'kostnader')
('pensionsmyndigheten', 'nmod', 'nämnd')
('pensionsmyndigheten', 'nmod', 'pensionsspararen')
('pensionsmyndigheten', 'nmod', 'skadestånd')
('pensionsmyndigheten', 'nmod', 'överenskommelse')
('pensionsmyndigheten', 'nsubj:pass', 'överklagas')
('pensionsmyndigheten', 'nsubj', 'ansvarar')
('pensionsmyndigheten', 'nsubj', 'behandla')
('pensionsmyndigheten', 'nsubj', 'besluta')
('pensionsmyndigheten', 'nsubj', 'beslutat')
('pensionsmyndigheten', 'nsubj', 'bestämma')
('pensionsmyndigheten', 'nsubj', 'bestämmer')
('pensionsmyndigheten', 'nsubj', 'erbjuda')
('pensionsmyndigheten', 'nsubj', 'fattar')
('pensionsmyndigheten', 'nsubj', 'fick')
('pensionsmyndigheten', 'nsubj', 'får')
('pensionsmyndigheten', 'nsubj', 'fått')
('pensionsmyndigheten', 'nsubj', 'föra')
('pensionsmyndigheten', 'nsubj', 'förklarat')
('pensionsmyndigheten', 'nsubj', 'försäkringsgivare')
('pensionsmyndigheten', 'nsubj', 'förvalta')
('pensionsmyndigheten', 'nsubj', 'förvärvar')
('pensionsmyndigheten', 'nsubj', 'förvärvat')
('pensionsmyndigheten', 'nsubj', 'har')
('pensionsmyndigheten', 'nsubj', 'hämtat')
('pensionsmyndigheten', 'nsubj', 'informera')
('pensionsmyndigheten', 'nsubj', 'ingått')
('pensionsmyndigheten', 'nsubj', 'lämna')
('pensionsmyndigheten', 'nsubj', 'placera')
('pensionsmyndigheten', 'nsubj', 'påbörjat')
('pensionsmyndigheten', 'nsubj', 'räkna')
('pensionsmyndigheten', 'nsubj', 'sträva')
('pensionsmyndigheten', 'nsubj', 'svara')
('pensionsmyndigheten', 'nsubj', 'ta')
('pensionsmyndigheten', 'nsubj', 'upplysa')
('pensionsmyndigheten', 'nsubj', 'utgå')
('pensionsmyndigheten', 'nsubj', 'utreda')
('pensionsmyndigheten', 'nsubj', 'ändra')
('pensionsmyndigheten', 'nsubj', 'återkräva')
('pensionsmyndigheten', 'nsubj', 'överklaga')
('pensionsmyndigheten', 'nsubj', 'överlämna')
('pensionsmyndighetens', 'nmod', 'överklagande')
('pensionspoängen', 'nsubj:pass', 'beräknas')
('pensionspoäng', 'nmod', 'beräkning')
('pensionspoäng', 'nmod', 'beräkningen')
('pensionspoäng', 'nmod', 'fastställande')
('pensionspoäng', 'nmod', 'medeltal')
('pensionspoäng', 'nmod', 'medeltalet')
('pensionspoäng', 'nmod', 'rätten')
('pensionspoäng', 'nmod', 'tillägg')
('pensionspoäng', 'nmod', 'tillämpning')
('pensionspoäng', 'nmod', 'änkepension')
('pensionspoäng', 'nmod', 'år')
('pensionspoäng', 'nsubj:pass', 'beräknats')
('pensionspoäng', 'nsubj:pass', 'fastställas')
('pensionspoäng', 'nsubj:pass', 'fastställs')
('pensionspoäng', 'nsubj:pass', 'räknas')
('pensionspoäng', 'nsubj:pass', 'tillgodoräknas')
('pensionspoäng', 'nsubj:pass', 'tillgodoräknats')
('pensionspoäng', 'nsubj:pass', 'tjänats')
('pensionspoäng', 'nsubj', 'motsvarar')
('pensionspoäng', 'nsubj', 'överstiga')
('pensionsrätten', 'nmod', 'ändring')
('pensionsrätten', 'nsubj:pass', 'beräknas')
('pensionsrätten', 'nsubj:pass', 'läggs')
('pensionsrätten', 'nsubj:pass', 'ändrats')
('pensionsrätten', 'nsubj', 'hänför')
('pensionsrätterna', 'nsubj:pass', 'beräknas')
('pensionsrätter', 'nmod', 'summan')
('pensionsrätter', 'nmod', 'värdet')
('pensionsrätter', 'nsubj:pass', 'räknats')
('pensionsrättigheter', 'nmod', 'värdet')
('pensionsrättigheter', 'nmod', 'överföring')
('pensionsrätt', 'nmod', 'beräkning')
('pensionsrätt', 'nmod', 'beslut')
('pensionsrätt', 'nmod', 'fastställande')
('pensionsrätt', 'nmod', 'förvärvsvillkor')
('pensionsrätt', 'nmod', 'höjning')
('pensionsrätt', 'nmod', 'kap.')
('pensionsrätt', 'nmod', 'om')
('pensionsrätt', 'nmod', 'storleken')
('pensionsrätt', 'nmod', 'sänkning')
('pensionsrätt', 'nmod', 'värdet')
('pensionsrätt', 'nmod', '§')
('pensionsrätt', 'nmod', 'överföring')
('pensionsrätt', 'nsubj:pass', 'beräknas')
('pensionsrätt', 'nsubj:pass', 'fastställas')
('pensionsrätt', 'nsubj:pass', 'fastställs')
('pensionsrätt', 'nsubj:pass', 'fastställts')
('pensionsrätt', 'nsubj:pass', 'föras')
('pensionsrätt', 'nsubj:pass', 'likställs')
('pensionsrätt', 'nsubj:pass', 'minskas')
('pensionsrätt', 'nsubj:pass', 'räknas')
('pensionsrätt', 'nsubj:pass', 'tillgodoräknas')
('pensionsrätt', 'nsubj:pass', 'tillgodoräknats')
('pensionsrätt', 'nsubj:pass', 'tjänas')
('pensionsrätt', 'nsubj:pass', 'ändras')
('pensionsrätt', 'nsubj:pass', 'överföras')
('pensionsrätt', 'nsubj', 'finns')
('pensionsrätt', 'nsubj', 'pensionsrätt')
('pensionsrätt', 'nsubj', 'utgjort')
('pensionsskulden', 'nsubj:pass', 'beräknas')
('pensionssparande', 'nmod', '1993:931')
('pensionsspararen', 'nmod', 'ansökan')
('pensionsspararen', 'nmod', 'begäran')
('pensionsspararen', 'nmod', 'gången')
('pensionsspararen', 'nmod', 'möjlighet')
('pensionsspararen', 'nmod', 'påverkan')
('pensionsspararen', 'nsubj:pass', 'beviljats')
('pensionsspararen', 'nsubj:pass', 'fastställts')
('pensionsspararen', 'nsubj:pass', 'meddelas')
('pensionsspararen', 'nsubj:pass', 'tillförts')
('pensionsspararen', 'nsubj:pass', 'upplysas')
('pensionsspararen', 'nsubj', 'ansökt')
('pensionsspararen', 'nsubj', 'avlidit')
('pensionsspararen', 'nsubj', 'begär')
('pensionsspararen', 'nsubj', 'bestämmer')
('pensionsspararen', 'nsubj', 'bestämt')
('pensionsspararen', 'nsubj', 'börjar')
('pensionsspararen', 'nsubj', 'börjat')
('pensionsspararen', 'nsubj', 'gift')
('pensionsspararen', 'nsubj', 'gifter')
('pensionsspararen', 'nsubj', 'har')
('pensionsspararen', 'nsubj', 'påverka')
('pensionsspararen', 'nsubj', 'skyldig')
('pensionsspararen', 'nsubj', 'tagit')
('pensionsspararen', 'nsubj', 'välja')
('pensionssparare', 'nsubj:pass', 'sagts')
('pensionssparare', 'nsubj', 'bestämmer')
('pensionssparare', 'nsubj', 'gör')
('pensionssparare', 'nsubj', 'har')
('pensionssparare', 'nsubj', 'svara')
('pensionssparare', 'nsubj', 'välja')
('pensionssparares', 'nmod', 'räkning')
('pensionsspararna', 'nmod', 'fördelning')
('pensionsspararna', 'nsubj', 'ha')
('pensionssökande', 'nsubj', 'bosatt')
('pensionssökande', 'nsubj', 'fyllt')
('pensionssökande', 'nsubj', 'har')
('pensionssökande', 'nsubj', 'uppnått')
('pensionstillskott', 'nmod', 'belopp')
('pensionstillskott', 'nsubj:pass', 'göras')
('pensionstillägget', 'nmod', 'beräkningen')
('pensionstillägget', 'nsubj:pass', 'avkortas')
('pensionstillägg', 'nmod', 'beräkning')
('pensionstillägg', 'nmod', 'rätt')
('pensionstillägg', 'nmod', 'rätten')
('pensionstillägg', 'nsubj:pass', 'likställs')
('pensionstillägg', 'nsubj:pass', 'lämnas')
('pensionsunderlaget', 'nmod', 'del')
('pensionsunderlaget', 'nmod', 'delen')
('pensionsunderlaget', 'nmod', 'procent')
('pensionsunderlaget', 'nsubj:pass', 'räknas')
('pensionsunderlaget', 'nsubj', 'lägst')
('pensionsunderlag', 'nmod', 'medeltalet')
('pensionsunderlag', 'nmod', 'summan')
('pensionsutbetalningarna', 'nmod', 'värdet')
('pensionsutbetalningar', 'nsubj:pass', 'beräknas')
('pensionsuttaget', 'nsubj', 'upphört')
('pensionsuttag', 'nmod', 'minskning')
('pensionsuttag', 'nmod', 'samordning')
('pensionsåtagandet', 'nsubj:pass', 'avses')
('perioden', 'nmod', 'dagarna')
('perioden', 'nsubj:pass', 'förlängas')
('perioden', 'nsubj', 'ersätter')
('perioderna', 'nsubj:pass', 'anses')
('perioder', 'nsubj:pass', 'anses')
('periodiseringsfond', 'nmod', 'avsättning')
('period', 'nmod', 'anslutning')
('period', 'nmod', 'förändringen')
('period', 'nmod', 'utgången')
('permanentbostad', 'nmod', 'bostadstillägg')
('permission', 'nmod', 'anledning')
('personal', 'nmod', 'registerkontroll')
('personalpensioner', 'nmod', 'administration')
('personbil', 'nmod', 'behov')
('personen', 'nsubj:pass', 'anses')
('personen', 'nsubj', 'bosatt')
('personen', 'nsubj', 'folkbokförd')
('personen', 'nsubj', 'försvunnit')
('personen', 'nsubj', 'hade')
('personen', 'nsubj', 'lever')
('personen', 'nsubj', 'lämnar')
('personen', 'nsubj', 'lämnat')
('personen', 'nsubj', 'uppnådde')
('personen', 'nsubj', 'uppnått')
('personerna', 'nmod', 'försäkringskassan')
('personerna', 'nsubj', 'avled')
('personer', 'nmod', 'arvsvinster')
('personer', 'nmod', 'bilstöd')
('personer', 'nmod', 'kvoten')
('personer', 'nmod', 'pensionsbehållningar')
('personer', 'nmod', 'pensionsbehållningarna')
('personer', 'nmod', 'summan')
('personer', 'nmod', 'uppgifter')
('personer', 'nmod', 'urval')
('personer', 'nmod', 'värdet')
('personer', 'nsubj:pass', 'anses')
('personer', 'nsubj:pass', 'likställs')
('personer', 'nsubj', 'sambor')
('personer', 'nsubj', 'skulle')
('person', 'nmod', 'anhörig')
('person', 'nmod', 'ersättning')
('person', 'nmod', 'inkomst')
('person', 'nmod', 'merkostnadsersättning')
('person', 'nmod', 'vård')
('person', 'nsubj:pass', 'anses')
('person', 'nsubj:pass', 'antas')
('person', 'nsubj:pass', 'omfattas')
('person', 'nsubj:pass', 'vårdas')
('person', 'nsubj', 'anses')
('person', 'nsubj', 'avstår')
('person', 'nsubj', 'betala')
('person', 'nsubj', 'bosatt')
('person', 'nsubj', 'få')
('person', 'nsubj', 'får')
('person', 'nsubj', 'försäkrad')
('person', 'nsubj', 'har')
('person', 'nsubj', 'häktad')
('person', 'nsubj', 'är')
('personskada', 'nmod', 'bestämmelserna')
('personskada', 'nsubj:pass', 'avses')
('personskadeersättning', 'nmod', 'bestämmelserna')
('personskadeskyddet', 'nmod', 'ersättning')
('personskadeskyddet', 'nsubj', 'börjar')
('personskadeskyddet', 'nsubj', 'gäller')
('personskadeskydd', 'nmod', 'bestämmelser')
('personskadeskydd', 'nmod', 'försäkrad')
('personuppgifterna', 'nsubj', 'ingår')
('personuppgifter', 'nmod', 'befattning')
('personuppgifter', 'nmod', 'behandling')
('personuppgifter', 'nmod', 'direktåtkomst')
('personuppgifter', 'nmod', 'tillgång')
('personuppgifter', 'nmod', 'tillgången')
('personuppgifter', 'nmod', 'åtkomsten')
('personuppgifter', 'nsubj:pass', 'behandlas')
('personuppgifter', 'nsubj:pass', 'gallras')
('placeras', 'nsubj', 'välja')
('placeringen', 'nsubj:pass', 'förväntas')
('placeringen', 'nsubj:pass', 'göras')
('planen', 'nsubj:pass', 'följs')
('planen', 'nsubj:pass', 'upprättas')
('planen', 'nsubj', 'gäller')
('planen', 'nsubj', 'utsträckning')
('planeringen', 'nsubj', 'ske')
('plan', 'nsubj:pass', 'upprättas')
('plan', 'nsubj:pass', 'upprättats')
('platsen', 'nmod', 'resan')
('plikt-', 'nsubj', 'lämna')
('plikttjänstgöring', 'nmod', 'belopp')
('plikttjänstgöring', 'nmod', 'beloppet')
('plikttjänstgöring', 'nmod', 'beräkning')
('plikttjänstgöring', 'nmod', 'kap.')
('poster', 'nsubj:pass', 'räknas')
('poängtalen', 'nmod', 'medeltalet')
('poängtalen', 'nsubj:pass', 'tillgodoräknats')
('premiepensionen', 'nmod', 'fondtorget')
('premiepensionen', 'nmod', 'urval')
('premiepensionen', 'nmod', 'utbetalningarna')
('premiepensionen', 'nsubj:pass', 'lämnas')
('premiepensionen', 'nsubj', 'livsvarig')
('premiepension', 'nmod', 'beslut')
('premiepension', 'nmod', 'bestämmelser')
('premiepension', 'nmod', 'efterlevandeskydd')
('premiepension', 'nmod', 'fondtorg')
('premiepension', 'nmod', 'försäkringsgivare')
('premiepension', 'nmod', 'förvärvsvillkor')
('premiepension', 'nmod', 'höjning')
('premiepension', 'nmod', 'inkomstpension')
('premiepension', 'nmod', 'när')
('premiepension', 'nmod', 'pensionsrätt')
('premiepension', 'nmod', 'pensionstiden')
('premiepension', 'nmod', 'rätten')
('premiepension', 'nmod', 'utbetalning')
('premiepension', 'nmod', 'uttag')
('premiepension', 'nmod', 'verksamhet')
('premiepension', 'nmod', '§')
('premiepension', 'nmod', 'ärenden')
('premiepension', 'nmod', 'ålderspension')
('premiepension', 'nmod', 'överföring')
('premiepension', 'nmod', 'överklagande')
('premiepension', 'nsubj:pass', 'avrundas')
